"RECFIN_YEAR","RECFIN_MONTH","RECFIN_WEEK","AGENCY","DISTRICT_NAME","RECFIN_MODE_NAME","RECFIN_WATER_AREA_NAME","RECFIN_SUBREGION_NAME","RECFIN_TRIP_TYPE_NAME","SPECIES_NAME","SUM_RETAINED_NUM","SUM_RETAINED_MT","SUM_RELEASED_ALIVE_NUM","SUM_RELEASED_ALIVE_MT","SUM_RELEASED_DEAD_NUM","SUM_RELEASED_DEAD_MT","SUM_TOTAL_MORTALITY_NUM","SUM_TOTAL_MORTALITY_MT"
2021,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",311.89327848,.34056355252,588.1960104,.1347334872,79.88884922,.0182995176,391.7821277,.35886307012
2021,9,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",633.95696107,.69104695312,155.7573123,.03291803309,36.89197614,.007796817198,670.84893721,.698843770318
2021,9,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Salmon","Yellowtail Rockfish",99.23937514,.10817622019,28.50876595,.006025094341,7.578279556,.001601607356,106.817654696,.109777827546
2021,9,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1850.2,.9625099425,3433.078,.7255529358,1096.722,.2317832181,2946.922,1.1942931606
2021,10,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",246.5246032,.2564523691,12.78571429,.0031214607,1.420634921,.000346828967,247.945238121,.256799198067
2021,10,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Salmon","Yellowtail Rockfish",51.21391941,.05327634969,0,0,0,0,51.21391941,.05327634969
2021,10,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",20.22857143,.01103746541,0,0,0,0,20.22857143,.01103746541
2021,11,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",353.61013832,.36594146329,72.48785146,.01729736157,19.22425146,.004587373217,372.83438978,.370528836507
2021,11,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",110.2702703,.06096164856,0,0,0,0,110.2702703,.06096164856
2021,12,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1384.482759,1.338752678,110.1293103,.02552441958,110.1293103,.02552441958,1494.6120693,1.36427709758
2021,12,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",201.3492063,.2184366795,0,0,0,0,201.3492063,.2184366795
2022,5,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",85.87087912,.08231625064,0,0,0,0,85.87087912,.08231625064
2022,5,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",60.38198381,.06390884059,5.248657895,.001771170816,1.075026316,.000362769926,61.457010126,.064271610516
2022,5,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Salmon","Yellowtail Rockfish",176.86093909,.18719122569,14.691,.004957509326,3.009,.001015393476,179.86993909,.188206619166
2022,6,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",190.4042553,.1825224635,0,0,0,0,190.4042553,.1825224635
2022,6,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",103.1302893,.09305298673,0,0,0,0,103.1302893,.09305298673
2022,6,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Salmon","Yellowtail Rockfish",65.94987589,.05950563088,0,0,0,0,65.94987589,.05950563088
2022,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1903.605195,1.794137791,0,0,0,0,1903.605195,1.794137791
2022,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Salmon","Yellowtail Rockfish",258.4524483,.1881498003,65.972244,.01766885369,10.8886228,.002916218571,269.3410711,.191066018871
2022,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",468.88113411,.341338967,103.522278,.02772559903,20.65634638,.005532235072,489.53748049,.346871202072
2022,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",187.4639545,.1341448848,0,0,0,0,187.4639545,.1341448848
2022,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",555.5211025,.5186023147,0,0,0,0,555.5211025,.5186023147
2022,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Salmon","Yellowtail Rockfish",21.40593163,.01531759126,46.60893015,.01250669998,13.25301068,.003556216113,34.65894231,.018873807373
2022,9,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",159.2055485,.1483308145,89.55312106,.02243815284,29.85104035,.007479384281,189.05658885,.155810198781
2022,9,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Salmon","Yellowtail Rockfish",177.27296913,.12542063019,0,0,0,0,177.27296913,.12542063019
2022,9,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Inshore","Yellowtail Rockfish",8.953539856,.006334629676,0,0,0,0,8.953539856,.006334629676
2022,9,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",347.51404013,.24586619225,67.91316207,.0170161117,7.545906897,.001890679077,355.059947027,.247756871327
2022,10,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",139.9919709,.09588478248,130.017543,.03555571052,62.47141703,.01708396858,202.46338793,.11296875106
2022,11,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1014.1984063,.7493975632,145.3503742,.03970720409,37.26229202,.01017941263,1051.46069832,.75957697583
2022,11,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",2245.201238,2.690873684,28.06501548,.007666876016,28.06501548,.007666876016,2273.26625348,2.698540560016
2022,12,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1685.913043,2.080582523,0,0,0,0,1685.913043,2.080582523
2022,12,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",506.34672872,.49260325831,121.0722882,.03870360379,57.02427778,.01822915126,563.3710065,.51083240957
2023,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",1880.981511,2.650217284,54.15095312,.01588124183,35.75370976,.01048574916,1916.73522076,2.66070303316
2023,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",775.8947368,1.008663158,0,0,0,0,775.8947368,1.008663158
2023,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",863.306861614,.995708927563,36.14049482,.01059918441,5.696601179,.001670683446,869.003462793,.997379611009
2023,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Anything/Other Species","Yellowtail Rockfish",124.4992646,.1435932398,11.70293087,.003432203214,13.19692205,.003870356816,137.69618665,.147463596616
2023,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",2244.809524,2.550862715,143.2857143,.04202243818,143.2857143,.04202243818,2388.0952383,2.59288515318
2023,9,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",15.93939181,.01973296706,0,0,0,0,15.93939181,.01973296706
2023,11,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",23.24159021,.02683384302,30.98878695,.00908830577,30.98878695,.00908830577,54.23037716,.03592214879
2024,5,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",129.5480769,.1368471667,0,0,0,0,129.5480769,.1368471667
2024,5,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",26.34320632,.03048435836,0,0,0,0,26.34320632,.03048435836
2024,6,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",237.871447,.1604745442,45.09493702,.01322531846,9.798473837,.002873669319,247.669920837,.163348213519
2024,6,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",18.0959,.0206716281,15.019597,.004404905887,3.076303,.000902209639,21.172203,.021573837739
2024,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",118.7123975,.1058123169,21.70740982,.006232397663,3.730961063,.001071193348,122.443358563,.106883510248
2024,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",814.5514066,.4421408196,78.50239182,.02253876106,14.06026803,.004036832691,828.61167463,.446177652291
2024,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",111.60570133,.07481302179,0,0,0,0,111.60570133,.07481302179
2024,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",327.76470591,.14939669952,96.16382353,.02665067126,20.895,.005790803188,348.65970591,.155187502708
2024,9,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",293.3087558,.1031041912,30.11914286,.008347165757,6.544451613,.001813717696,299.853207413,.104917908896
2024,9,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",101.7369695,.05908620622,11.80153007,.003270655083,2.417180858,.00066989321,104.154150358,.05975609943
2024,11,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",130.9129968,.1216142705,62.24094791,.01798849806,19.57967508,.00565879793,150.49267188,.12727306843
2024,11,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean <= 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",156.36310183,.17301117327,15.268397,.004412778709,3.127262036,.000903822145,159.490363866,.173914995415
2005,2,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",0,0,22.23505427663013698630136986301369863014,.00378280157008082191780821917808219178082,10.89063882936986301369863013698630136986,.00185280076901917808219178082191780821918,10.89063882936986301369863013698630136986,.00185280076901917808219178082191780821918
2005,3,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",0,0,3.86510684282876712328767123287671232877,.000657562246158904109589041095890410958904,1.89311355567123287671232876712328767123,.000322071304241095890410958904109589041096,1.89311355567123287671232876712328767123,.000322071304241095890410958904109589041096
2005,6,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",0,0,10.7211621055,.0018239680615,10.7211621055,.0018239680615,10.7211621055,.0018239680615
2005,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",32.820513197,.027335851703,0,0,0,0,32.820513197,.027335851703
2005,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",55.378685452,.046124310243,5.5182945486,.000938815485825,1.8394315162,.000312938495275,57.2181169682,.046437248738275
2005,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",15.079231249,.011634636622,0,0,0,0,15.079231249,.011634636622
2005,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",7.4543320978,.0057515163593,0,0,0,0,7.4543320978,.0057515163593
2005,11,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",67.303874788,.069863086687,11.21731246466666666666666666666666666667,.0017781089174,5.60865623233333333333333333333333333333,.0008890544587,72.91253102033333333333333333333333333333,.0707521411457
2006,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",162.60713112,.1342442499,0,0,0,0,162.60713112,.1342442499
2006,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",63.762080261,.052640327502,0,0,0,0,63.762080261,.052640327502
2006,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",5.9000061456,.0053474319319,0,0,0,0,5.9000061456,.0053474319319
2006,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",19.97494995,.018104165074,0,0,0,0,19.97494995,.018104165074
2006,9,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",17.192978528,.014944280821,0,0,0,0,17.192978528,.014944280821
2006,10,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",4.6356966662,.0028329285331,0,0,0,0,4.6356966662,.0028329285331
2007,6,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",152.2352237,.12953628449,18.18193802185185185185185185185185185185,.00172883132462962962962962962962962962963,16.88322816314814814814814814814814814815,.00160534337287037037037037037037037037037,169.118451863148148148148148148148148148,.13114162786287037037037037037037037037
2007,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",95.037024032,.059447632833,0,0,0,0,95.037024032,.059447632833
2007,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",130.01067598,.081324378671,0,0,0,0,130.01067598,.081324378671
2007,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",98.903966964,.057003275467,90.116340737,.014165033203,0,0,98.903966964,.057003275467
2007,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",12.079096251,.006961783962,0,0,0,0,12.079096251,.006961783962
2007,9,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",82.029019019,.057862380251,0,0,0,0,82.029019019,.057862380251
2007,9,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",12.8373417,.009055321589,31.66697072047826086956521739130434782609,.00301105695506086956521739130434782608696,24.35920824652173913043478260869565217391,.00231619765773913043478260869565217391304,37.19654994652173913043478260869565217391,.011371519246739130434782608695652173913
2008,6,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",6.1357289029,.0036226143048,0,0,0,0,6.1357289029,.0036226143048
2008,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",46.621945933,.026256979603,0,0,0,0,46.621945933,.026256979603
2008,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",20.852106349,.010531403435,0,0,0,0,20.852106349,.010531403435
2009,5,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",46.827685987,.02409983467,0,0,0,0,46.827685987,.02409983467
2009,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",19.20726822,.0082040012357,0,0,0,0,19.20726822,.0082040012357
2009,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",202.1969697,.080973483721,0,0,0,0,202.1969697,.080973483721
2010,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",12.533822103,.0059874659895,0,0,0,0,12.533822103,.0059874659895
2010,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",38.593367058,.018436233639,0,0,0,0,38.593367058,.018436233639
2010,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",10.610703151,.0052175921287,0,0,0,0,10.610703151,.0052175921287
2011,5,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",36.027766894,.019696990678,0,0,0,0,36.027766894,.019696990678
2011,6,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",168.67233044,.098610742519,0,0,0,0,168.67233044,.098610742519
2011,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",8.2401614192,.0042574292562,0,0,0,0,8.2401614192,.0042574292562
2012,6,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",74.23374744,.0409879422237,4.86648357316666666666666666666666666667,.000874397063777777777777777777777777777778,3.89318685853333333333333333333333333333,.000699517651022222222222222222222222222222,78.12693429853333333333333333333333333333,.0416874598747222222222222222222222222222
2012,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",38.744664802,.0265360577863,17.39324529,.0031251729062,0,0,38.744664802,.0265360577863
2012,9,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",6.9017594445,.0052778684841,0,0,0,0,6.9017594445,.0052778684841
2013,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",89.700542573,.048962235624,0,0,0,0,89.700542573,.048962235624
2013,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",34.57142857,.015345253456,0,0,0,0,34.57142857,.015345253456
2013,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",21.134203263,.011765696365,0,0,0,0,21.134203263,.011765696365
2013,9,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Highly Migratory","Yellowtail Rockfish",30.870853275,.018410363428,0,0,0,0,30.870853275,.018410363428
2014,4,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",0,0,4.4,.000815465482,4.4,.000815465482,4.4,.000815465482
2014,6,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",18.90105915,.01194212699,0,0,0,0,18.90105915,.01194212699
2014,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",74.59791283,.02723120068,0,0,0,0,74.59791283,.02723120068
2014,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",65.67403378,.03840091644,0,0,0,0,65.67403378,.03840091644
2014,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",22.3434012,.01151748087,0,0,0,0,22.3434012,.01151748087
2014,9,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",0,0,0,0,1.291666666,.000234464666,1.291666666,.000234464666
2015,5,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",7.075551649,.004140936379,0,0,0,0,7.075551649,.004140936379
2015,6,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",26.132931226,.019631839919,10.84516646,.001968625806,2.221299154,.000403212514,28.35423038,.020035052433
2015,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Highly Migratory","Yellowtail Rockfish",5.188799156,.00373507991,0,0,0,0,5.188799156,.00373507991
2015,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",70.566919765,.050796547799,8.468030372,.00153712561,.940892264,.000170791734,71.507812029,.050967339533
2015,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",60.86654075,.04381387421,0,0,0,0,60.86654075,.04381387421
2015,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",5.914285714,.003359119997,0,0,0,0,5.914285714,.003359119997
2015,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",10.50785511,.007426238293,17.44303948,.003166278525,3.572670737,.000648514879,14.080525847,.008074753172
2016,7,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",47.13843873,.03890917536,0,0,0,0,47.13843873,.03890917536
2016,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",29.93646914,.02551980508,0,0,0,0,29.93646914,.02551980508
2016,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",40.76098125,.03474732747,0,0,0,0,40.76098125,.03474732747
2016,8,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Party/Charter Boats","Ocean > 3 Miles","Northern California","Bottomfish","Yellowtail Rockfish",98.0617284,.05757295415,0,0,0,0,98.0617284,.05757295415
2017,5,,"C","Wine (Mendocino County And Shelter Cove Area In Humboldt County)","Private/Rental Boats","Ocean > 3 Miles","Northern California","Salmon","Yellowtail Rockfish",11.58491903,.009389597008,0,0,0,0,11.58491903,.009389597008
