"Area","Bio_Pattern","Sex","BirthSeas","Settlement","Platoon","Morph","Yr","Seas","Time","Beg/Mid","Era","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
1,1,2,1,1,1,2,1958,1,1958.5,"M","TIME",12975.1,11697.3,10752.1,9661.34,8583.07,7759.31,7138.23,6565.73,5930.06,5228.04,4529.2,3887.31,3332.57,2861.7,2451,2099.06,1798.81,1543.43,1324.28,1134.41,969.498,827.066,705.341,602.329,515.63,442.738,381.287,327.439,283.491,245.876,213.546,185.666,161.557,140.666,122.533,106.776,93.0717,81.1458,70.7622,61.7178,422.925
1,1,2,1,1,1,2,1959,1,1959,"B","TIME",14774.6,12122.9,10929,10045.9,9026.75,8019.09,7248.48,6665.55,6126.17,5527.14,4867.09,4211.8,3611.42,3093.64,2654.91,2272.83,1945.78,1667.01,1430.05,1226.81,1050.79,897.949,765.974,653.203,557.78,477.477,409.967,353.057,303.191,262.494,227.662,197.725,171.91,149.586,130.242,113.453,98.8627,86.1741,75.1319,65.5177,448.723
1,1,2,1,1,1,2,1959,1,1959.5,"M","TIME",13804.2,11326.6,10211.2,9386.04,8433.62,7491.14,6768.41,6219.08,5709.54,5145.03,4525.41,3912.25,3351.88,2869.51,2461.38,2106.39,1802.79,1544.19,1324.47,1136.1,972.999,831.411,709.174,604.738,516.376,442.021,379.515,326.827,280.662,242.986,210.741,183.028,159.131,138.466,120.559,105.018,91.5121,79.7667,69.5454,60.646,415.356
1,1,2,1,1,1,2,1960,1,1960,"B","TIME",18371.9,12897.6,10582.7,9540.47,8769.53,7879.47,6997.95,6320.13,5802.52,5321.25,4789.33,4207.72,3634,3110.99,2661.61,2281.96,1952.13,1670.31,1430.41,1226.69,1052.09,900.967,769.804,656.585,559.868,478.044,409.198,351.326,302.546,259.807,224.928,195.078,169.423,147.301,128.172,111.596,97.2095,84.708,73.8358,64.3743,440.608
1,1,2,1,1,1,2,1960,1,1960.5,"M","TIME",17165.2,12050.4,9887.61,8913.82,8193.28,7360.48,6533.63,5894.97,5404.86,4949.21,4448.19,3903.25,3367.72,2880.8,2463.22,2110.92,1805.2,1544.19,1322.15,1133.67,972.2,832.473,711.23,606.592,517.216,441.61,378.001,324.534,279.469,239.987,207.766,180.192,156.494,136.059,118.389,103.078,89.7894,78.2419,68.1994,59.4601,406.972
1,1,2,1,1,1,2,1961,1,1961,"B","TIME",23806.6,16037.8,11258.9,9238.18,8328.33,7654.9,6875.67,6100.13,5498.41,5034.46,4603.18,4131.36,3620.82,3120.95,2667.65,2279.62,1952.7,1669.33,1427.6,1222.08,1047.7,898.374,769.187,657.114,560.406,477.812,407.953,349.182,299.785,258.152,221.678,191.914,166.442,144.551,125.675,109.353,95.2105,82.9356,72.2694,62.9934,430.825
1,1,2,1,1,1,2,1961,1,1961.5,"M","TIME",22242.9,14984.4,10519.4,8631.38,7781.1,7150.78,6419.71,5690.25,5122.35,4683.5,4276.54,3833.74,3356.83,2891.28,2469.95,2109.77,1806.63,1544.08,1320.23,1130,968.663,830.525,711.046,607.412,517.996,441.638,377.058,322.731,277.072,238.59,204.878,177.368,153.825,133.593,116.147,101.062,87.9918,76.6474,66.7897,58.2169,398.157
1,1,2,1,1,1,2,1962,1,1962,"B","TIME",21905,20782,14000.2,9828.5,8064.45,7269.82,6679.86,5993.98,5307.9,4772.02,4357.01,3973.07,3557.57,3112.08,2678.51,2286.9,1952.58,1671.48,1428.22,1220.94,1044.87,895.584,767.801,657.3,561.469,478.795,408.203,348.503,298.284,256.079,220.51,189.351,163.924,142.165,123.465,107.342,93.4002,81.3204,70.8359,61.7256,421.769
1,1,2,1,1,1,2,1962,1,1962.5,"M","TIME",20466.2,19417,13080.7,9182.93,7534.48,6790.61,6235.37,5587.97,4939.69,4432.42,4039.53,3677.74,3288.9,2874.16,2471.83,2109.2,1800.07,1540.41,1315.88,1124.69,962.347,824.753,707.009,605.213,516.945,440.807,375.803,320.832,274.595,235.737,202.991,174.305,150.897,130.866,113.652,98.8095,85.9757,74.8558,65.2046,56.8184,388.238
1,1,2,1,1,1,2,1963,1,1963,"B","TIME",15257.7,19122,18141.7,12221.5,8579.77,7039.34,6343,5820.45,5209.47,4597.03,4116.99,3745.18,3404.36,3040.51,2654.43,2281.1,1945.32,1659.47,1419.61,1212.38,1036.02,886.342,759.523,651.031,557.253,475.952,405.833,345.974,295.358,252.786,217.011,186.863,160.454,138.905,120.465,104.619,90.9553,79.1413,68.9051,60.021,409.673
1,1,2,1,1,1,2,1963,1,1963.5,"M","TIME",14255.5,17866,16950.1,11418.8,8015.99,6575.61,5921.81,5428.15,4851.22,4274,3821.83,3472.08,3152.73,2813.41,2454.59,2108.34,1797.32,1532.79,1310.96,1119.41,956.447,818.184,701.063,600.884,514.304,439.252,374.53,319.28,272.565,233.274,200.258,172.436,148.065,128.179,111.162,96.5388,83.9305,73.0287,63.583,55.385,378.029
1,1,2,1,1,1,2,1964,1,1964,"B","TIME",12409.8,13319.2,16692.6,15836.8,10668.7,7489.26,6142.42,5528.6,5062.29,4517.61,3973.66,3547.83,3218.89,2919.69,2603.27,2269.79,1948.66,1660.59,1415.78,1210.63,1033.56,882.987,755.268,647.102,554.6,474.666,405.383,345.641,294.646,251.53,215.269,184.798,159.122,136.632,118.28,102.577,89.083,77.4482,67.3882,58.6719,399.936
1,1,2,1,1,1,2,1964,1,1964.5,"M","TIME",11594.8,12444.4,15596.2,14796.6,9967.75,6996.12,5735.27,5157.49,4716.67,4203.48,3692.6,3293.23,2985.22,2705.84,2411.29,2101.55,1803.66,1536.66,1309.89,1119.93,956.026,816.679,698.505,598.438,512.871,438.937,374.86,319.61,272.451,232.58,199.048,170.873,147.13,126.334,109.366,94.8455,82.3682,71.6102,62.3084,54.2491,369.787
1,1,2,1,1,1,2,1965,1,1965,"B","TIME",12250.7,10833.2,11627,14571.8,13824.7,9312.82,6535.46,5355.1,4811.29,4394.64,3911.19,3431.43,3056.91,2768.51,2507.64,2233.48,1945.78,1669.45,1421.99,1211.92,1036.02,884.307,755.35,646.008,553.433,474.281,405.898,346.635,295.539,251.928,215.058,184.051,157.996,136.042,116.813,101.123,87.6966,76.1595,66.2123,57.6115,392.07
1,1,2,1,1,1,2,1965,1,1965.5,"M","TIME",11446.1,10121.7,10863.3,13614.7,12916.3,8699.64,6102.38,4995.92,4483.28,4089.71,3635.31,3185.99,2835.82,2566.54,2323.51,2068.66,1801.66,1545.45,1316.14,1121.56,958.679,818.224,698.86,597.665,511.997,438.759,375.488,320.659,273.388,233.043,198.935,170.251,146.149,125.841,108.053,93.5386,81.1194,70.4474,61.2461,53.2904,362.663
1,1,2,1,1,1,2,1966,1,1966,"B","TIME",12771.2,10694.3,9456.85,10149.8,12720.4,12067.7,8126.83,5698,4660.84,4177.63,3805.94,3378.89,2958.12,2630.71,2379.31,2152.89,1916,1668.21,1430.66,1218.17,1037.94,887.109,757.079,646.594,552.94,473.664,405.897,347.357,296.63,252.898,215.574,184.02,157.486,135.19,116.404,99.9493,86.5235,75.0355,65.1638,56.6525,384.754
1,1,2,1,1,1,2,1966,1,1966.5,"M","TIME",11932.4,9991.88,8835.72,9483.13,11884.1,11269.8,7579.85,5301.58,4322.08,3859.71,3503.94,3101.3,2708.36,2403.92,2170.94,1962.13,1744.73,1518.09,1301.27,1107.57,943.42,806.137,687.85,587.382,502.247,430.201,368.627,315.444,269.366,229.645,195.747,167.092,142.996,122.75,105.691,90.7497,78.559,68.128,59.1647,51.4367,349.329
1,1,2,1,1,1,2,1967,1,1967,"B","TIME",13856.7,11148.7,9335.6,8255.37,8860.23,11102.9,10524.6,7069.68,4932.73,4007.95,3565.99,3225.91,2846.52,2479.69,2196.67,1980.82,1788.27,1588.76,1381.48,1183.58,1007.01,857.508,732.556,624.951,533.593,456.202,390.726,334.779,286.464,244.609,208.531,177.745,151.721,129.839,111.454,95.9637,82.3968,71.3276,61.8563,53.7179,363.868
1,1,2,1,1,1,2,1967,1,1967.5,"M","TIME",12946.6,10416.4,8722.41,7713,8277.07,10367.8,9816.78,6580.26,4577.91,3707.74,3288.81,2967.3,2612.7,2272.17,2010.24,1810.94,1633.68,1450.6,1260.8,1079.82,918.5,781.981,667.929,569.745,486.41,415.83,356.128,305.12,261.076,222.923,190.039,161.979,138.262,118.319,101.564,87.4479,75.0844,64.9972,56.3662,48.9499,331.569
1,1,2,1,1,1,2,1968,1,1968,"B","TIME",19072.7,12096.2,9732.24,8149.5,7206.25,7732.29,9681.4,9156.56,6124.72,4248.61,3430.01,3033.17,2729.42,2398.09,2082.02,1839.64,1655.62,1492.45,1324.46,1150.66,985.168,837.769,713.106,609.003,519.417,443.399,379.031,324.593,278.089,237.938,203.16,173.187,147.613,125.997,107.822,92.5524,79.6878,68.4209,59.2286,51.3634,346.743
1,1,2,1,1,1,2,1968,1,1968.5,"M","TIME",17820,11301.7,9093.01,7614.2,6732.52,7221.48,9032.13,8524.98,5686.22,3932.19,3165.17,2791.82,2507.01,2199.08,1906.86,1683.27,1513.8,1363.87,1209.84,1050.75,899.397,764.682,650.794,555.721,473.927,404.537,345.791,296.113,253.68,217.047,185.318,157.974,134.644,114.926,98.3467,84.4186,72.684,62.4071,54.0224,46.8484,316.262
1,1,2,1,1,1,2,1969,1,1969,"B","TIME",15803.7,16649.5,10559.4,8495.77,7114.06,6289.92,6744.42,8426.4,7936.96,5279.11,3639.34,2920.78,2569.67,2302.72,2016.6,1746.44,1540.19,1384.13,1246.36,1105.14,959.505,821.093,697.971,593.928,507.1,432.421,369.081,315.466,270.132,231.414,197.99,169.043,144.098,122.815,104.828,89.7044,76.9995,66.2958,56.9218,49.2739,331.191
1,1,2,1,1,1,2,1969,1,1969.5,"M","TIME",14765.7,15556,9865.86,7937.71,6646.27,5873.7,6289.32,7836.83,7354.54,4871.89,3345.61,2676.04,2347.91,2099.49,1835.6,1587.7,1398.87,1256.22,1130.56,1002.03,869.698,744.05,632.352,538.005,459.294,391.617,334.228,285.659,244.597,209.53,179.261,153.048,130.461,111.19,94.9042,81.2117,69.709,60.0183,51.5316,44.6077,299.826
1,1,2,1,1,1,2,1970,1,1970,"B","TIME",11847.6,13795.9,14534.2,9217.86,7416.32,6209.25,5485.01,5864.93,7288.51,6814.86,4496.08,3075.59,2451.81,2145.29,1914.2,1670.84,1443.39,1270.51,1140.13,1025.51,908.542,788.296,674.235,572.902,487.347,415.995,354.663,302.667,258.668,221.475,189.716,162.304,138.567,118.114,100.666,85.9202,73.5231,63.1088,54.3353,46.6518,311.814
1,1,2,1,1,1,2,1970,1,1970.5,"M","TIME",11069.4,12889.8,13579.6,8612.33,6928.61,5799.14,5118.19,5463.5,6773.97,6317.66,4157.98,2838.36,2258.85,1973.83,1759.42,1534.55,1324.87,1165.67,1045.69,940.32,832.898,722.549,617.924,525.003,446.566,381.162,324.95,277.3,236.982,202.902,173.803,148.688,126.941,108.203,92.2179,78.709,67.352,57.8116,49.7742,42.7357,285.638
1,1,2,1,1,1,2,1971,1,1971,"B","TIME",8893.93,10342.3,12043.1,12687.7,8046.58,6472.98,5416.11,4775.9,5089.54,6295.75,5856.74,3845.3,2619.43,2081.08,1816.07,1617.15,1409.37,1216.08,1069.48,959.076,862.205,763.551,662.285,566.316,481.108,409.197,349.245,297.727,254.059,217.113,185.886,159.224,136.214,116.29,99.1229,84.4787,72.103,61.6988,52.9589,45.5961,300.807
1,1,2,1,1,1,2,1971,1,1971.5,"M","TIME",8309.77,9663.05,11252.1,11854.2,7517.53,6045.9,5055.23,4451.77,4735.51,5846.12,5428.14,3558.06,2420.53,1921.05,1675.09,1490.71,1298.58,1120.1,984.803,882.959,793.65,702.753,609.491,521.132,442.695,376.508,321.334,273.925,233.743,199.748,171.016,146.485,125.314,106.984,91.1899,77.7172,66.3318,56.7601,48.7197,41.9461,276.727
1,1,2,1,1,1,2,1972,1,1972,"B","TIME",11546.3,7763.97,9028.37,10513.1,11075.5,7023.26,5647.01,4718.39,4149.63,4406.1,5428.6,5030.9,3292.27,2236.74,1773.34,1545.05,1374.15,1196.5,1031.68,906.829,812.882,730.546,646.796,560.906,479.553,407.35,346.431,295.653,252.026,215.051,183.771,157.335,134.765,115.287,98.4221,83.8918,71.497,61.0225,52.2168,44.8198,293.163
1,1,2,1,1,1,2,1972,1,1972.5,"M","TIME",10787.9,7254.02,8435.37,9822.45,10347.1,6558.95,5268.02,4392.74,3852.43,4077.9,5009.46,4630.66,3024.07,2051.2,1624.22,1413.79,1256.51,1093.47,942.457,828.135,742.156,666.854,590.317,511.865,437.583,371.671,316.07,269.73,229.92,196.182,167.643,143.524,122.933,105.164,89.7791,76.5242,65.2174,55.6626,47.6302,40.8828,267.41
1,1,2,1,1,1,2,1973,1,1973,"B","TIME",14346.9,10079.4,6777.57,7881.32,9177.2,9666.58,6125.34,4914.47,4089.57,3576.51,3774.15,4622.69,4262.25,2777.72,1881.05,1487.63,1293.68,1148.94,999.313,860.946,756.269,677.584,608.716,538.769,467.111,399.286,339.118,288.37,246.081,209.753,178.969,152.93,130.926,112.14,95.9299,81.8951,69.8036,59.4895,50.7735,43.4464,281.21
1,1,2,1,1,1,2,1973,1,1973.5,"M","TIME",13404.5,9417.32,6332.4,7363.55,8573.34,9026.48,5712.39,4572.01,3791.89,3303.94,3474.26,4242.41,3901.92,2537.95,1716.11,1355.66,1177.9,1045.43,908.827,782.687,687.321,615.666,552.99,489.375,424.239,362.607,307.945,261.848,223.438,190.446,162.491,138.846,118.866,101.809,87.0913,74.3489,63.371,54.007,46.0941,39.442,255.29
1,1,2,1,1,1,2,1974,1,1974,"B","TIME",27281.5,12524.1,8798.78,5916.48,6879.79,8009.21,8428.76,5327.28,4253.41,3515.87,3052.15,3198.2,3893.41,3572.06,2318.88,1565.64,1235.39,1072.48,951.241,826.534,711.543,624.658,559.406,502.365,444.51,385.301,329.297,279.637,237.764,202.878,172.916,147.53,126.059,107.917,92.4301,79.067,67.498,57.5312,49.0297,41.8458,267.566
1,1,2,1,1,1,2,1974,1,1974.5,"M","TIME",25489.7,11701.5,8220.86,5527.81,6427.27,7479.82,7863.92,4961.06,3950.93,3256.68,2819.59,2947.69,3581.71,3281.25,2127.7,1435.33,1131.83,982.094,870.744,756.371,650.995,571.403,511.643,459.423,406.478,352.311,301.087,255.671,217.38,185.479,158.083,134.873,115.242,98.6558,84.4971,72.2803,61.704,52.5924,44.8206,38.2533,244.594
1,1,2,1,1,1,2,1975,1,1975,"B","TIME",20794.2,23815.5,10932.9,7680.9,5164.67,6004.51,6985.42,7336.94,4620.02,3669.96,3016.6,2604.76,2716.8,3294.96,3014.12,1952.28,1315.87,1036.96,899.326,797.06,692.164,595.599,522.689,467.959,420.152,371.701,322.147,275.294,233.759,198.743,169.573,144.523,123.301,105.354,90.1893,77.245,66.0762,56.4073,48.0777,40.9728,258.564
1,1,2,1,1,1,2,1975,1,1975.5,"M","TIME",19428.4,22251.2,10214.8,7176.33,4825.08,5608.42,6520.55,6840.62,4300.55,3410.13,2798.31,2412.75,2513.57,3045.67,2784.11,1802.33,1214.31,956.628,829.464,735.008,638.19,549.095,481.836,431.354,387.265,342.592,296.91,253.72,215.436,183.162,156.277,133.19,113.631,97.0903,83.1147,71.1854,60.8926,51.982,44.3058,37.7583,238.277
1,1,2,1,1,1,2,1976,1,1976,"B","TIME",17714.6,18152.3,20789.7,9543.92,6704.91,4507.82,5238.47,6086.63,6377.88,4003.17,3168.7,2595.81,2234.9,2325.54,2815.24,2571.65,1663.9,1120.59,882.522,765.029,677.788,588.424,506.221,444.175,397.613,356.953,315.764,273.65,233.838,198.549,168.802,144.023,122.745,104.719,89.4749,76.5951,65.6013,56.1156,47.9039,40.8298,254.378
1,1,2,1,1,1,2,1976,1,1976.5,"M","TIME",16551.1,16960.1,19424.2,8916.92,6263.65,4208.84,4883.15,5656.38,5902.01,3687.18,2905.53,2370.97,2034.85,2112.1,2551.94,2327.73,1504.4,1012.31,796.734,690.316,611.358,530.591,456.358,400.349,358.326,321.647,284.506,246.543,210.663,178.863,152.06,129.734,110.564,94.3253,80.593,68.9908,59.0878,50.5435,43.1469,36.775,229.115
1,1,2,1,1,1,2,1977,1,1977,"B","TIME",20094,15464,15846.1,18148.4,8331.12,5851.43,3929.7,4551.93,5256.54,5461.65,3396.12,2664.21,2165.6,1852.7,1918.24,2313.27,2106.94,1360.2,914.501,719.285,622.9,551.439,478.442,411.407,360.846,322.922,289.833,256.343,222.122,189.784,161.129,136.978,116.863,99.5925,84.9633,72.5928,62.1414,53.221,45.5247,38.8623,239.483
1,1,2,1,1,1,2,1977,1,1977.5,"M","TIME",18774.2,14448.3,14805.3,16956.2,7782.75,5462.07,3659.52,4219.75,4842.41,4996.37,3086.06,2406.87,1947.1,1659.51,1713.25,2061.51,1874.49,1208.59,811.776,638.007,552.191,488.618,423.785,364.304,319.46,285.835,256.512,226.848,196.547,167.922,142.559,121.186,103.386,88.1046,75.161,64.2164,54.9701,47.0785,40.2701,34.3763,211.837
1,1,2,1,1,1,2,1978,1,1978,"B","TIME",14325.2,17541.1,13499.3,13832.9,15842.3,7270.48,5098.62,3407.92,3911.8,4460.91,4570.73,2804.3,2174.38,1750.64,1486.47,1530.17,1837.15,1667.69,1073.88,720.59,565.913,489.508,432.953,375.372,322.595,282.821,253.008,227.022,200.747,173.917,148.577,126.129,107.214,91.4633,77.9418,66.4896,56.8066,48.6264,41.645,35.6219,217.79
1,1,2,1,1,1,2,1978,1,1978.5,"M","TIME",13384.3,16389,12612.6,12924.1,14798.5,6783.59,4740.18,3146.57,3577.36,4035.96,4092.55,2488.08,1914.72,1532.41,1295.17,1328.54,1590.77,1441.05,926.469,620.914,487.168,421.079,372.212,322.558,277.104,242.869,217.22,194.875,172.296,149.251,127.493,108.223,91.9872,78.4694,66.8661,57.0395,48.7313,41.7131,35.7236,30.5565,186.817
1,1,2,1,1,1,2,1979,1,1979,"B","TIME",8578.62,12505.2,15312.5,11784.2,12075,13823.4,6329.31,4406.93,2905.27,3271.5,3651.49,3664.39,2207.53,1686.07,1341.39,1128.5,1153.48,1377.43,1245.22,799.294,535.025,419.38,362.217,319.992,277.176,238.028,208.561,186.494,167.28,147.877,128.084,109.401,92.8581,78.9228,67.3215,57.3643,48.9324,41.804,35.7827,30.6442,186.46
1,1,2,1,1,1,2,1979,1,1979.5,"M","TIME",8015.17,11683.9,14306.7,11009.9,11279,12897.1,5884.29,4069.27,2657.38,2960.81,3270.94,3253,1945.16,1476.95,1169.65,980.58,999.61,1191.25,1075.21,689.333,460.984,361.075,311.677,275.217,238.304,204.588,179.221,160.23,143.702,127.019,110.007,93.9542,79.7421,67.7718,57.8073,49.2557,42.0145,35.8931,30.7226,26.3104,160.088
1,1,2,1,1,1,2,1980,1,1980,"B","TIME",10615.9,7488.72,10916.4,13367,10286.5,10535.5,12032.9,5470.56,3757.48,2430.65,2679.62,2930.05,2887.8,1713.98,1293.76,1019.91,852.051,866.268,1030.23,928.422,594.499,397.189,310.876,268.189,236.706,204.883,175.846,154.009,137.665,123.447,109.103,94.4819,80.6884,68.4788,58.1963,49.6377,42.2932,36.0747,30.818,26.3781,160.035
1,1,2,1,1,1,2,1980,1,1980.5,"M","TIME",9918.62,6996.85,10199.4,12488.7,9608.29,9828.67,11183.5,5047.75,3432.25,2195.19,2393.44,2591.67,2533.67,1494.09,1122.1,881.141,733.92,744.445,883.773,795.331,508.724,339.591,265.615,229.02,202.049,174.827,150.01,131.354,117.395,105.256,93.0151,80.543,68.7794,58.3683,49.6016,42.3053,36.0446,30.7441,26.2636,22.4795,136.379
1,1,2,1,1,1,2,1981,1,1981,"B","TIME",14681.6,9267.15,6537.28,9529.49,11668.2,8974.77,9169.26,10394.1,4657.62,3135.17,1982.55,2137.83,2292.38,2222.96,1302.41,973.211,761.255,632.167,639.754,758.134,681.318,435.324,290.346,226.944,195.572,172.466,149.18,127.971,112.032,100.109,89.7453,79.2996,68.6604,58.6281,49.7507,42.2763,36.0561,30.7192,26.2011,22.3822,135.377
1,1,2,1,1,1,2,1981,1,1981.5,"M","TIME",13717.3,8658.47,6107.9,8903.33,10898.1,8368.02,8504.1,9541.53,4214.39,2790.87,1736.8,1846.34,1956.44,1879.25,1092.9,811.993,632.362,523.36,528.262,624.747,560.56,357.723,238.356,186.162,160.328,141.319,122.192,104.789,91.7157,81.9391,73.4446,64.8879,56.1764,47.9641,40.6987,34.5823,29.4928,25.1265,21.4303,18.3063,110.721
1,1,2,1,1,1,2,1982,1,1982,"B","TIME",8191.98,12816.3,8089.77,5706.71,8318.32,10178.8,7802.3,7887.19,8758.91,3813.35,2484.39,1521.51,1594.59,1669.73,1588.69,917.086,677.482,525.294,433.28,436.2,514.828,461.206,293.955,195.675,152.709,131.436,115.797,100.087,85.8067,75.0835,67.0668,60.1046,53.0953,45.9623,39.2399,33.2937,28.2886,24.1242,20.552,17.5282,105.528
1,1,2,1,1,1,2,1982,1,1982.5,"M","TIME",7653.92,11974.5,7558.4,5331.65,7768.37,9486.79,7227.88,7220.96,7886.52,3368.65,2153.48,1296.5,1339.28,1386.01,1306.52,748.721,549.974,424.548,348.975,350.377,412.654,369.051,234.904,156.199,121.797,104.759,92.2455,79.6975,68.3026,59.7503,53.3586,47.8107,42.2289,36.5512,31.2022,26.4718,22.4908,19.1789,16.3383,13.9339,83.8851
1,1,2,1,1,1,2,1983,1,1983,"B","TIME",14995,7151.2,11188,7061.94,4981.23,7254.78,8841.84,6695.75,6611,7101.03,2975.82,1866.65,1104.78,1124.84,1150.5,1074.46,611.266,446.465,343.125,281.074,281.44,330.758,295.309,187.715,124.687,97.1416,83.4971,73.4843,63.4614,54.3692,47.5483,42.4524,38.0315,33.5863,29.0671,24.8109,21.0478,17.8813,15.2474,12.9885,77.7579
1,1,2,1,1,1,2,1983,1,1983.5,"M","TIME",14010.1,6681.5,10453.1,6597.94,4652.28,6760.83,8182.9,6113.32,5920.76,6220.06,2549.45,1567.31,911.84,915.487,925.984,857.239,484.36,351.887,269.309,219.883,219.6,257.551,229.573,145.738,96.7037,75.2783,64.6631,56.8793,49.1007,42.0516,36.7659,32.8182,29.3952,25.9556,22.4605,19.1698,16.261,13.8137,11.7783,10.0329,60.0607
1,1,2,1,1,1,2,1984,1,1984,"B","TIME",21275.3,13089.9,6242.65,9766.54,6164.42,4345.05,6300.51,7573.07,5581.55,5302.58,5448.38,2184.17,1315.98,752.598,745.1,745.284,683.933,383.801,277.344,211.373,172.014,171.348,200.547,178.469,113.149,75.0005,58.3357,50.0774,44.0265,37.9896,32.5247,28.4286,25.3704,22.7201,20.0586,17.3554,14.8112,12.5628,10.6714,9.09853,54.1412
1,1,2,1,1,1,2,1984,1,1984.5,"M","TIME",19877.9,12230.1,5832.61,9124.73,5757.64,4053.04,5854.44,6984.72,5094.51,4783.09,4858.03,1927.51,1151.33,653.863,643.798,641.201,586.46,328.249,236.722,180.127,146.403,145.691,170.385,151.532,96.022,63.6229,49.4707,42.4568,37.3191,32.1966,27.5613,24.0877,21.4946,19.2478,16.9921,14.7015,12.5458,10.6409,9.03867,7.70629,45.8554
1,1,2,1,1,1,2,1985,1,1985,"B","TIME",13808.7,18572.3,11426.8,5449.5,8525.1,5377.69,3780.66,5439.95,6442.09,4649.96,4314.49,4331.65,1701,1007.29,568.082,556.27,551.654,502.878,280.739,202.049,153.5,124.605,123.877,144.758,128.66,81.4876,53.9712,41.9529,35.9958,31.6336,27.287,23.3554,20.4097,18.2109,16.3062,14.3943,12.4533,10.6269,9.0131,7.65575,45.3648
1,1,2,1,1,1,2,1985,1,1985.5,"M","TIME",12901.7,17352.5,10676.3,5091.48,7963.66,5019.46,3520.2,5041.45,5931.33,4250.07,3915.54,3906.55,1526.11,899.971,505.909,494.141,489.086,445.17,248.231,178.489,135.503,109.934,109.241,127.61,113.386,71.7975,47.5448,36.9523,31.7016,27.8571,24.0276,20.5644,17.9698,16.0332,14.3558,12.6723,10.9633,9.3552,7.9344,6.73942,39.9344
1,1,2,1,1,1,2,1986,1,1986,"B","TIME",15598.8,12054.3,16212.7,9975.05,4756.97,7439.2,4685.09,3277.68,4672.15,5461.06,3884.57,3553.48,3523.17,1369.2,804.089,450.541,438.952,433.615,394.084,219.487,157.676,119.617,96.9894,96.3352,112.493,99.9253,63.2597,41.8836,32.5477,27.9196,24.5315,21.1576,18.1069,15.8216,14.1159,12.6387,11.1562,9.65146,8.23567,6.98479,41.0868
1,1,2,1,1,1,2,1986,1,1986.5,"M","TIME",14574.3,11262.5,15147.8,9319.51,4443.09,6940.31,4356.21,3027.87,4276.8,4947.24,3483.13,3156.95,3105.64,1199.26,700.706,391.036,379.772,374.219,339.434,188.754,135.43,102.639,83.1571,82.5436,96.339,85.5411,54.136,35.8335,27.8403,23.8775,20.977,18.0899,15.4801,13.5253,12.0665,10.8032,9.53562,8.24916,7.03888,5.96965,35.1145
1,1,2,1,1,1,2,1987,1,1987,"B","TIME",19504.5,13617,10522.8,14152.9,8707.06,4149.91,6474.87,4050.42,2797.11,3914.9,4481.77,3123.17,2804.67,2737.59,1050.41,610.615,339.39,328.57,322.959,292.362,162.325,116.323,88.0705,71.2975,70.7264,82.5045,73.2275,46.3282,30.6574,23.8138,20.4206,17.9375,15.467,13.2344,11.5623,10.3146,9.2342,8.15042,7.05061,6.01601,35.1123
1,1,2,1,1,1,2,1987,1,1987.5,"M","TIME",18223.5,12722.6,9831.62,13222.8,8132.59,3871.66,6020.47,3741.84,2560.57,3546.9,4019.19,2775.22,2472.93,2398.56,915.693,530.189,293.767,283.703,278.318,251.563,139.502,99.8711,75.5557,61.128,60.6079,70.6728,62.7064,39.6618,26.2406,20.3795,17.4732,15.3469,13.2319,11.3211,9.89016,8.82245,7.89806,6.97088,6.03007,5.14512,30.0285
1,1,2,1,1,1,2,1988,1,1988,"B","TIME",11748.1,17026.5,11887,9185.85,12353.8,7596.02,3612.06,5597.97,3456.77,2344.03,3213.49,3604.36,2466.03,2180.43,2101.52,798.255,460.356,254.277,244.962,239.847,216.458,119.889,85.7461,64.8193,52.409,51.937,60.5379,53.6969,33.9547,22.46,17.4404,14.9513,13.1303,11.3199,9.68446,8.45986,7.54619,6.75525,5.96204,5.15725,30.0811
1,1,2,1,1,1,2,1988,1,1988.5,"M","TIME",10976.5,15908.2,11106.2,8582.27,11538.9,7084.73,3354.11,5153.96,3144.58,2103.42,2845.11,3152.98,2135.46,1872.73,1793.29,677.729,389.307,214.372,206.022,201.339,181.434,100.372,71.7195,54.1752,43.7764,43.3615,50.5235,44.8007,28.3224,18.7307,14.5422,12.4651,10.9458,9.43574,8.07198,7.05087,6.28908,5.62969,4.96849,4.29771,25.0668
1,1,2,1,1,1,2,1989,1,1989,"B","TIME",28043.9,10255.6,14863.3,10376.7,8018.36,10777.7,6607.85,3114.57,4745.17,2860.58,1887.51,2518.97,2758.13,1849.21,1608.45,1530.27,575.4,329.223,180.729,173.272,169.013,152.077,84.0315,59.9874,45.2789,36.5657,36.202,42.1657,37.3784,23.6243,15.6206,12.1257,10.3924,9.12474,7.86522,6.72797,5.87655,5.24139,4.69167,4.14051,24.4698
1,1,2,1,1,1,2,1989,1,1989.5,"M","TIME",26201.9,9581.95,13887.1,9694.92,7489.71,10054.9,6142.01,2874.49,4336.14,2584.95,1687.16,2229.98,2422.2,1613.6,1396.49,1323.47,496.155,283.227,155.202,148.59,144.78,130.16,71.872,51.2793,38.6892,31.2334,30.9146,35.9997,31.9069,20.1634,13.3307,10.3472,8.86745,7.78535,6.71038,5.73989,5.01334,4.47136,4.00232,3.53208,20.8736
